Ts,Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Event
35,1.0,0.9289731041439558,0.9144291973976996,0.9325651816084836,0.9009376317466384,0.9000247130926643,0.8854959689477604,0.902747040251103,0.8967156195941351,Load Bus 5-P-H
36,1.0,0.9287737128092696,0.9141855085727888,0.9324144727903312,0.9006717373350381,0.8997775107325908,0.8852656176870386,0.902542907310434,0.8965345752901909,Load Bus 5-P-H
37,1.0,0.928803320778628,0.9142216917564852,0.932436852896151,0.900711216189976,0.899814215713296,0.8852998219612803,0.9025732194616214,0.8965614597595554,Load Bus 5-P-H
38,1.0,0.9290368984819214,0.9145071732023322,0.9326133965553152,0.9010227177295104,0.9001038128164173,0.8855696720803085,0.902812351335352,0.8967735409308397,Load Bus 5-P-H
39,1.0,0.9287679757851748,0.9141784975989474,0.9324101362381448,0.9006640878389435,0.8997703986494561,0.8852589900941719,0.9025370338359654,0.8965293659528202,Load Bus 5-P-H
40,1.0,0.929324758927566,0.9148590775247472,0.9328309357221058,0.9014067393412346,0.9004607872961189,0.8859022642133213,0.903107053964504,0.8970348826420784,Load Bus 5-P-H
41,1.0,0.9285563711865346,0.9139199282940066,0.9322501767750851,0.9003819825437958,0.8995080994208136,0.8850145467403718,0.9023203955510538,0.8963372165185617,Load Bus 5-P-H
42,1.0,0.9295932185527144,0.9151873425425952,0.9330337807111818,0.901765007241386,0.900793778809442,0.8862124704742386,0.9033818918887891,0.8972785843171501,Load Bus 5-P-H
43,1.0,0.9287208475449372,0.91412090546067,0.9323745119915868,0.9006012512266575,0.8997119758904675,0.885204546539814,0.9024887846436764,0.8964865720923832,Load Bus 5-P-H
44,1.0,0.9276601616543272,0.9128253171596789,0.931572488080974,0.8991880172249139,0.8983976778164073,0.8839794480260339,0.9014028485642978,0.8955232330337753,Load Bus 5-P-H
45,1.0,0.928586083378897,0.913956232194448,0.9322726384446276,0.9004215894262124,0.8995449271249135,0.8850488688873227,0.9023508146415178,0.8963641978834623,Load Bus 5-P-H
46,1.0,0.9279704629120016,0.9132042198745424,0.9318071677769746,0.8996012603156197,0.8987820571160104,0.8843378028151684,0.9017205409935302,0.8958050959650389,Load Bus 5-P-H
47,1.0,0.927933014226266,0.9131584868423708,0.9317788476268324,0.8995513795711945,0.8987356632782801,0.8842945528295283,0.9016822004929208,0.895771081114209,Load Bus 5-P-H
48,1.0,0.9286478236760676,0.9140316726016616,0.9323193113408632,0.9005038951211594,0.8996214558928904,0.8851201895199072,0.9024140237301008,0.8964202626854427,Load Bus 5-P-H
49,1.0,0.9284855132196348,0.9138333540100316,0.9321966084053296,0.9002875336337522,0.899420275870148,0.8849326962940461,0.9022478516346076,0.8962728698159473,Load Bus 5-P-H
50,1.0,0.9289257161320252,0.9143712777705808,0.9325293652082997,0.9008744322629884,0.8999659585215654,0.8854412214777534,0.9026985254656774,0.8966725932650527,Load Bus 5-P-H
51,1.0,0.929110935418352,0.914597673824851,0.9326693505053832,0.9011214735282858,0.9001956176769339,0.885655210749776,0.9028881483540224,0.8968407601179254,Load Bus 5-P-H
52,1.0,0.9283476129360574,0.9136648821751062,0.9320923501152704,0.9001037461184789,0.8992493723942772,0.884773408599519,0.9021066697094692,0.8961476364193317,Load Bus 5-P-H
53,1.0,0.9286228694076984,0.9140011805337742,0.9323004472304716,0.9004706279282184,0.8995905239421136,0.8850913628803306,0.9023884758207196,0.8963976025060552,Load Bus 5-P-H
54,1.0,0.9290823410810832,0.914562720254476,0.9326477404114468,0.9010833312319751,0.9001601604044602,0.8856221739884556,0.902858874266643,0.8968147991419604,Load Bus 5-P-H
55,1.0,0.9286920042498528,0.9140856592093198,0.9323527088658604,0.9005627959954209,0.899676221256127,0.885171226576189,0.902459255266332,0.8964603811286225,Load Bus 5-P-H
56,1.0,0.9291026352987396,0.9145875277139112,0.932663077748914,0.901110401764806,0.9001853253578683,0.8856456210879537,0.902879650925464,0.8968332244176586,Load Bus 5-P-H
57,1.0,0.9285021304439508,0.913853656476502,0.9322091711609368,0.9003096825160103,0.8994408713197155,0.8849518912388543,0.9022648642552058,0.8962879602112178,Load Bus 5-P-H
58,1.0,0.9280353208315434,0.9132834289473494,0.9318562144511232,0.8996876550487751,0.8988624105595312,0.884412709368115,0.9017869433379836,0.8958640056321363,Load Bus 5-P-H
59,1.0,0.9284324707567714,0.9137685500874984,0.93215650708364,0.9002168371437427,0.8993545366918629,0.8848714264237862,0.902193546992111,0.896224700373628,Load Bus 5-P-H
60,1.0,0.9296408892860506,0.9152456408847708,0.9330697968405124,0.9018286383177988,0.9008529162453942,0.8862675572260186,0.9034306949483766,0.897321856064095,Load Bus 5-P-H
61,1.0,0.9296886915987485,0.915304102533849,0.933105911369958,0.9018924489628988,0.9009122192449208,0.8863227969416831,0.9034796326289186,0.8973652464334689,Load Bus 5-P-H
62,1.0,0.9278653195461511,0.9130758204546324,0.93172765277904,0.8994612178428067,0.8986518022809858,0.8842163727118458,0.9016128935791832,0.8957095924314621,Load Bus 5-P-H
63,1.0,0.9289900703476256,0.9144499347728337,0.9325780046215896,0.9009602598192828,0.900045749386254,0.8855155702539474,0.9027644098504174,0.8967310240039269,Load Bus 5-P-H
64,1.0,0.9289700345799058,0.914425445576612,0.932562861626499,0.9009335378768106,0.9000209071897649,0.8854924226471216,0.9027438977026674,0.8967128325825462,Load Bus 5-P-H
65,1.0,0.9287316607267404,0.9141341192941128,0.932382685762744,0.9006156682303136,0.8997253803080708,0.8852170380824046,0.9024998550258042,0.8964963908556821,Load Bus 5-P-H
66,1.0,0.928498760107464,0.913849538669378,0.9322066231689446,0.9003051902005866,0.8994366940898016,0.8849479980755681,0.9022614137245288,0.8962848995568368,Load Bus 5-P-H
67,1.0,0.928753063097247,0.91416027359442,0.9323988638380106,0.9006442041769381,0.899751911819715,0.8852417625428189,0.9025217664564206,0.8965158248675802,Load Bus 5-P-H
68,1.0,0.9283383513699732,0.913653568081242,0.9320853476986656,0.9000914038536234,0.8992378949701997,0.8847627108916629,0.9020971877189148,0.8961392253411616,Load Bus 5-P-H
69,1.0,0.9286867517601588,0.9140792408057608,0.932348738383052,0.9005557932822287,0.8996697102714506,0.8851651589007735,0.902453877834771,0.8964556116086517,Load Bus 5-P-H
70,1.0,0.9281108399784184,0.9133756636616386,0.9319133210838676,0.899788260072754,0.8989559776135949,0.8844999309700793,0.9018642605843477,0.8959325969331138,Load Bus 5-P-H
71,1.0,0.9294192730060457,0.9149746381401797,0.9329023530876646,0.901532857254828,0.9005780121391108,0.8860114723601341,0.903203813893332,0.8971206833434149,Load Bus 5-P-H
72,1.0,0.928554965540779,0.9139182108254722,0.9322491141328766,0.9003801088299207,0.8995063571712231,0.8850129230121172,0.9023189564620504,0.8963359400571193,Load Bus 5-P-H
73,1.0,0.9295372475743816,0.915118896556438,0.9329914923090752,0.9016903019646724,0.9007243475542136,0.8861477933904813,0.903324591321358,0.8972277772250397,Load Bus 5-P-H
74,1.0,0.9283039860465852,0.9136115875591312,0.932059364698278,0.9000456087674319,0.8991953083864996,0.8847230170119332,0.9020620044761708,0.8961080155185246,Load Bus 5-P-H
75,1.0,0.9297692175717296,0.915402590248428,0.9331667462521992,0.9019999508908,0.9010121241323936,0.8864158537580366,0.9035620710099712,0.8974383383655036,Load Bus 5-P-H
76,1.0,0.9287414426482552,0.9141460730194536,0.9323900799524596,0.9006287104457573,0.8997375064387831,0.8852283383378591,0.902509869614572,0.8965052731617444,Load Bus 5-P-H
77,1.0,0.9290787054860956,0.91455827618297,0.9326449927947116,0.9010784817728714,0.9001556522887683,0.8856179735896814,0.902855152243422,0.8968114983420226,Load Bus 5-P-H
78,1.0,0.9275366261569404,0.9126744975393556,0.9314790473906338,0.8990235437074061,0.8982446771743415,0.8838367919733178,0.9012763695456716,0.8954110100599216,Load Bus 5-P-H
79,1.0,0.9287980874588764,0.9142152961770642,0.9324328971560012,0.9007042380458218,0.8998077279059705,0.8852937762023245,0.9025678616774327,0.8965567078510274,Load Bus 5-P-H
0,1.0,0.9261960646412134,0.9127153015315738,0.9322400765504504,0.9015376910917184,0.8982860713003961,0.8813260549461965,0.8999038298475273,0.8951381538548734,Load Bus 7-P-H
1,1.0,0.9256708115826516,0.9121861124562,0.9319615699821646,0.9011252331108004,0.8977492251713273,0.8806564247610791,0.8993660291526926,0.8947237491771634,Load Bus 7-P-H
2,1.0,0.9252648928070938,0.9117771568593184,0.9317461862340608,0.9008063577961558,0.8973343469131612,0.8801391414419037,0.8989504065054834,0.8944033596105501,Load Bus 7-P-H
3,1.0,0.9259944393395076,0.912512164482232,0.9321331945481832,0.9013793853991816,0.8980799958947714,0.8810689719831954,0.8996973891752603,0.8949791025984589,Load Bus 7-P-H
4,1.0,0.9260428039159416,0.912560891589714,0.9321588357216772,0.9014173612225128,0.8981294279389257,0.8811306352174771,0.899746908968556,0.895017257456335,Load Bus 7-P-H
5,1.0,0.9275533397752193,0.9140827810185592,0.9329587025516376,0.9026026388631678,0.8996733015495487,0.8830578548068315,0.9012934814377612,0.8962080650146668,Load Bus 7-P-H
6,1.0,0.9270016487951904,0.9135269364458596,0.9326667867643744,0.902169921080304,0.8991094350397926,0.8823536767310551,0.90072863860977,0.8957733414619954,Load Bus 7-P-H
7,1.0,0.9255761788744477,0.9120907713811928,0.9319113689155256,0.9010509027506004,0.8976525037425249,0.880535813025438,0.8992691347044828,0.894649066560961,Load Bus 7-P-H
8,1.0,0.9256891249600556,0.9122045629443504,0.9319712840904272,0.9011396168811184,0.8977679427576294,0.8806797667686899,0.8993847801851156,0.8947382010624368,Load Bus 7-P-H
9,1.0,0.9253112712151758,0.911823882021997,0.9317708016576536,0.9008427965121748,0.8973817490033033,0.8801982345967674,0.8989978939413314,0.8944399717705904,Load Bus 7-P-H
10,1.0,0.9261915135823906,0.91271071633804,0.9322376643888844,0.9015341181370232,0.898281419795113,0.8813202515997874,0.899899170113376,0.8951345640948255,Load Bus 7-P-H
11,1.0,0.9266139233129972,0.9131362966229866,0.932461478817606,0.901865685188384,0.8987131524072417,0.8818589930561352,0.9003316633641222,0.8954676863269577,Load Bus 7-P-H
12,1.0,0.9251666144697492,0.9116781439167614,0.931694019164296,0.9007291375333696,0.8972338993274932,0.8800139277356447,0.8988497778159675,0.8943257714423098,Load Bus 7-P-H
13,1.0,0.9249805062647392,0.911490645294696,0.9315952101316216,0.9005828893527511,0.8970436832081337,0.8797768416337507,0.8986592178061227,0.8941788251952351,Load Bus 7-P-H
14,1.0,0.9269355870966932,0.9134603779153846,0.9326318146242696,0.902118091771071,0.899041915366277,0.8822693790741326,0.9006610013038115,0.8957212708971514,Load Bus 7-P-H
15,1.0,0.9265701838438442,0.9130922286335652,0.9324383101736364,0.9018313578258476,0.898668447589066,0.8818031983427514,0.9002868800773216,0.8954331983632847,Load Bus 7-P-H
16,1.0,0.9272376401653096,0.913764703578721,0.9327916877282986,0.9023550459702704,0.8993506346662866,0.8826548530756366,0.9009702571882732,0.8959593263075374,Load Bus 7-P-H
17,1.0,0.9260465576611172,0.912564673474768,0.9321608257441768,0.901420308594696,0.8981332645338865,0.8811354212282422,0.8997507523705701,0.8950202187189155,Load Bus 7-P-H
18,1.0,0.9258145261453082,0.9123309032338928,0.932037794367248,0.9012381040371332,0.8978961117568081,0.8808396116503688,0.8995131778883788,0.8948371541683107,Load Bus 7-P-H
19,1.0,0.927206617113677,0.913733447004648,0.932775271088478,0.9023307119168628,0.8993189269499137,0.8826152572563936,0.900938494509946,0.8959348793734477,Load Bus 7-P-H
20,1.0,0.9270983224494422,0.9136243373629372,0.9327179579263732,0.9022457619218586,0.8992082422609593,0.882477045618031,0.9008276176931688,0.8958495349386738,Load Bus 7-P-H
21,1.0,0.926009040392773,0.9125268749755634,0.9321409357056832,0.9013908502979104,0.8980949192122218,0.881087587566008,0.8997123389925258,0.894990621559792,Load Bus 7-P-H
22,1.0,0.9257690908542794,0.9122851276394496,0.932013697863178,0.9012024214281704,0.8978496736356529,0.8807816947075595,0.8994666569676367,0.8948013028311994,Load Bus 7-P-H
23,1.0,0.9257005610100688,0.912216084619554,0.9319773500672508,0.9011485989192836,0.8977796312213836,0.8806943432081944,0.8993964895287858,0.8947472256271418,Load Bus 7-P-H
24,1.0,0.925964940759797,0.912482444817278,0.9321175545226849,0.9013562223743048,0.898049846242171,0.8810313635598791,0.8996671859619091,0.8949558303167099,Load Bus 7-P-H
25,1.0,0.9249873104905256,0.911497500338959,0.931598823132159,0.9005882366713321,0.8970506376226545,0.8797855089695581,0.8986661848150762,0.894184198067078,Load Bus 7-P-H
26,1.0,0.9247845562773024,0.9112932323433977,0.9314911462193668,0.9004288828312089,0.8968434080122295,0.8795272591128421,0.8984585792090584,0.894024081757787,Load Bus 7-P-H
27,1.0,0.9254733753586792,0.9119871986026628,0.93185682522601,0.9009701478273682,0.8975474311456154,0.8804047986905347,0.8991638737898793,0.8945679284398554,Load Bus 7-P-H
28,1.0,0.9261968330160256,0.9127160756695684,0.932240483804387,0.9015382943276464,0.8982868566340313,0.8813270347524421,0.8999046165703901,0.8951387599280013,Load Bus 7-P-H
29,1.0,0.9249879913094348,0.911498186242743,0.9315991846406434,0.9005887717129961,0.8970513334691813,0.8797863762107939,0.8986668819216898,0.8941847356654248,Load Bus 7-P-H
30,1.0,0.9255744457600532,0.9120890252957924,0.9319104494605496,0.9010495414007847,0.8976507323748859,0.8805336042205062,0.8992673601652726,0.8946476987556253,Load Bus 7-P-H
31,1.0,0.9269985439377658,0.913523808235146,0.9326651431769746,0.902167485202356,0.8991062616586472,0.8823497146838323,0.9007254597033806,0.8957708942502779,Load Bus 7-P-H
32,1.0,0.925874984410224,0.9123918144059708,0.9320698556880294,0.9012855828132093,0.8979579044282786,0.8809166821502591,0.8995750806233377,0.8948848572950195,Load Bus 7-P-H
33,1.0,0.9283447657964504,0.9148801795246788,0.9333770224738124,0.903223025667419,0.9004821932204843,0.8840686475351689,0.9021037548085192,0.8968313010139033,Load Bus 7-P-H
34,1.0,0.9266900435309892,0.9132129886877254,0.9325017956827016,0.9019254223451874,0.8987909526248922,0.8819560983192323,0.9004095999796646,0.895527702739999,Load Bus 7-P-H
35,1.0,0.9260023866444002,0.9125201713542967,0.932137408055976,0.9013856257231868,0.8980881186070317,0.8810791043535238,0.8997055263122183,0.8949853723499391,Load Bus 7-P-H
36,1.0,0.9250029028882268,0.9115132091956166,0.9316071024576188,0.9006004903420286,0.897066574188916,0.8798053710168208,0.898682150236254,0.8941965102859838,Load Bus 7-P-H
37,1.0,0.9261182636243392,0.9126369170513232,0.9321988379776784,0.9014766090013896,0.8982065531321236,0.8812268490996825,0.8998241709047603,0.8950767843258558,Load Bus 7-P-H
38,1.0,0.924829678406492,0.9113386912654916,0.9315151120910558,0.9004643486996625,0.8968895261286034,0.8795847276690515,0.8985047811276057,0.8940597174942508,Load Bus 7-P-H
39,1.0,0.9269080672824584,0.9134326511659292,0.9326172449535592,0.902096499973682,0.8990137881907023,0.8822342640444886,0.9006328250795587,0.8956995785303435,Load Bus 7-P-H
40,1.0,0.926410871709926,0.912931720355688,0.932353909831106,0.9017063164744196,0.8985056193440253,0.8815999957873176,0.9001237654528305,0.89530757120677,Load Bus 7-P-H
41,1.0,0.9245750550775949,0.9110821681196914,0.9313798521099074,0.9002641981440308,0.8966292824199694,0.8792604628814803,0.898244063580925,0.8938586070014869,Load Bus 7-P-H
42,1.0,0.924558750794664,0.9110657422437716,0.9313711892768086,0.9002513804810449,0.8966126182439902,0.8792397016646535,0.8982273689855368,0.8938457277571012,Load Bus 7-P-H
43,1.0,0.9250916458997388,0.9116026151462204,0.9316542199721431,0.9006702282032317,0.89715727600373,0.8799184195296631,0.8987730161129235,0.8942665811308335,Load Bus 7-P-H
44,1.0,0.92574334332474,0.91225918728887,0.9320000419800774,0.9011821999958476,0.897823357815241,0.8807488750288627,0.8994402941934163,0.8947809857353392,Load Bus 7-P-H
45,1.0,0.9262062948266758,0.912725608449408,0.932245498712976,0.9015457225764212,0.8982965272762959,0.8813391001955819,0.8999143043181589,0.8951462231118554,Load Bus 7-P-H
46,1.0,0.9254008446601666,0.9119141253349182,0.931818338063812,0.900913168820558,0.8974732995383744,0.8803123715519047,0.8990896090941535,0.8945106787463262,Load Bus 7-P-H
47,1.0,0.9264587774519772,0.9129799857126134,0.9323792915085808,0.9017439186637388,0.8985545823974436,0.881661096514501,0.9001728147161753,0.8953453496896498,Load Bus 7-P-H
48,1.0,0.926146005596962,0.9126648670547448,0.9322135432261404,0.9014983898711506,0.89823490740069,0.8812622227379304,0.8998525753947388,0.8950986677256246,Load Bus 7-P-H
49,1.0,0.9259239092386746,0.912441105812062,0.9320957986075972,0.9013240024304136,0.8980079090986418,0.8809790531456716,0.8996251742659198,0.8949234583247585,Load Bus 7-P-H
50,1.0,0.9252755448704932,0.9117878885593756,0.9317518399876032,0.9008147270637672,0.8973452340933069,0.8801527135824045,0.8989613132943124,0.8944117687241442,Load Bus 7-P-H
51,1.0,0.9264360834896012,0.9129571213855856,0.9323672679055848,0.9017261059044548,0.8985313875647554,0.8816321514849166,0.9001495790541448,0.8953274534313486,Load Bus 7-P-H
52,1.0,0.9261737831897264,0.9126928529656544,0.932228266728946,0.9015201981913644,0.8982632980744395,0.8812976426637077,0.8998810163270458,0.8951205786671999,Load Bus 7-P-H
53,1.0,0.9263931809160216,0.9129138967772727,0.9323445363249204,0.901692430220736,0.8984875381018029,0.8815774329623566,0.9001056523540887,0.8952936198203604,Load Bus 7-P-H
54,1.0,0.9263896004013128,0.9129102893887368,0.932342639150191,0.9016896196974544,0.8984838785625462,0.8815728664196998,0.9001019863659129,0.8952907961126028,Load Bus 7-P-H
55,1.0,0.9250646820214926,0.9115754498172588,0.9316399043403272,0.9006490394375379,0.8971297169595722,0.879884069695315,0.8987454072492843,0.894245291233665,Load Bus 7-P-H
56,1.0,0.9260181382432848,0.9125360410205148,0.9321457590986764,0.9013979939527657,0.8981042178639346,0.8810991869728629,0.8997216541523337,0.8949977988951877,Load Bus 7-P-H
57,1.0,0.9252018806214496,0.9117136736447216,0.931712739655521,0.900756847944509,0.8972699438929664,0.8800588581343038,0.8988858874079917,0.8943536139299992,Load Bus 7-P-H
58,1.0,0.925211857531394,0.9117237251271716,0.93171803556421,0.900764687162673,0.8972801410183671,0.8800715693407568,0.8988961029216261,0.8943614905013665,Load Bus 7-P-H
59,1.0,0.925661546184167,0.9121767776918432,0.9319566551613006,0.9011179557575696,0.8977397552688084,0.8806446153400305,0.8993565423239968,0.8947164373554255,Load Bus 7-P-H
60,1.0,0.9241406166233708,0.9106444921200408,0.931148954072497,0.8999226043648817,0.8961852542285427,0.8787073652889029,0.8977992216304403,0.893515367675154,Load Bus 7-P-H
61,1.0,0.9244788693045982,0.9109852651195676,0.9313287434258154,0.9001885789123563,0.8965309734813858,0.8791379879838074,0.8981455750496118,0.8937826242777058,Load Bus 7-P-H
62,1.0,0.9240289824571618,0.9105320268265644,0.931089598289555,0.8998348081456652,0.8960711558144319,0.8785652732844952,0.8976849130328911,0.8934271470482426,Load Bus 7-P-H
63,1.0,0.9255617816931432,0.912076266451326,0.9319037308215796,0.9010395937982356,0.8976377887873389,0.8805174643347173,0.8992543933987692,0.8946377039764717,Load Bus 7-P-H
64,1.0,0.9274810006600092,0.9140098968183812,0.9329204402928816,0.9025459117041792,0.8995993659716919,0.8829655011906972,0.9012194184580002,0.8961510757704896,Load Bus 7-P-H
65,1.0,0.926448725152798,0.91296985794868,0.9323739657011084,0.90173602853807,0.8985443082376628,0.881648275230753,0.9001625224732746,0.8953374225813888,Load Bus 7-P-H
66,1.0,0.925835163586086,0.9123516952638444,0.9320487388372808,0.9012543111998894,0.8979172046981487,0.8808659192209568,0.8995343084144691,0.8948534379346033,Load Bus 7-P-H
67,1.0,0.9255332315519946,0.9120475026568774,0.9318885837078406,0.9010171673238504,0.8976086084879293,0.88048107888702,0.899225160823585,0.8946151711157619,Load Bus 7-P-H
68,1.0,0.9253472068673302,0.911860086390825,0.931789873389406,0.9008710295626128,0.8974184778387007,0.8802440237281396,0.8990346888532585,0.8944683391350011,Load Bus 7-P-H
69,1.0,0.925542617525469,0.912056958867376,0.9318935634544095,0.9010245401767016,0.8976182016286002,0.8804930406489172,0.8992347711533091,0.8946225789482134,Load Bus 7-P-H
70,1.0,0.926286864323707,0.912806782360897,0.9322881988597164,0.9016089733948148,0.8983788750174582,0.881441844316826,0.8999967975877706,0.8952097712205827,Load Bus 7-P-H
71,1.0,0.9249265268238948,0.9114362627425556,0.9315665460930882,0.9005404668109396,0.8969885122839681,0.8797080835298882,0.8986039469094308,0.8941361998489252,Load Bus 7-P-H
72,1.0,0.9255700129332451,0.9120845592933968,0.9319080977373748,0.9010460594349256,0.8976462017070093,0.8805279547264812,0.8992628213846147,0.8946442002773495,Load Bus 7-P-H
73,1.0,0.9258638619803928,0.912380608648186,0.9320639576293782,0.9012768483857692,0.897946536509787,0.880902503281567,0.8995636924663319,0.8948760816083782,Load Bus 7-P-H
74,1.0,0.9266273588049307,0.9131498330368912,0.9324685952352152,0.9018762292956752,0.8987268844257624,0.8818761320050202,0.9003454194722753,0.8954782797460661,Load Bus 7-P-H
75,1.0,0.92512473780131,0.9116359543079622,0.931671788297533,0.9006962318440263,0.8971910983318139,0.87996057707453,0.8988068995475506,0.8942927088355191,Load Bus 7-P-H
