,1,2,3,4,5,6,7,8,9
47,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
48,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
49,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
50,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
51,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
52,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
53,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
54,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
55,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
56,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
57,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
58,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
59,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
60,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
61,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
62,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
63,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
64,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
65,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
66,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
67,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
68,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
69,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
70,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
71,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
72,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
73,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
74,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
75,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
76,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
77,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
78,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
79,1.0,0.9303433872452399,0.9084975151408008,0.9254305763822642,0.8946428510747636,0.8940070398814803,0.8819733076625784,0.9041498697146967,0.8828690570890687
